// Start Time: Unknown
// Update Rate: 100.0Hz
// Filter Profile: human (46.1)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 4.0.2
PacketCounter	SampleTimeFine	Year	Month	Day	Second	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	Acc_X	Acc_Y	Acc_Z	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
00486														9.311053	0.823104	-3.040613	-0.060175	-0.316378	0.946723	-0.905552	0.416320	0.081569	-0.419947	-0.852398	-0.311549
00487														9.268725	0.815237	-3.076477	-0.060267	-0.316515	0.946671	-0.905465	0.416500	0.081611	-0.420120	-0.852259	-0.311694
00488														9.268277	0.814800	-3.077942	-0.060428	-0.316573	0.946642	-0.905373	0.416711	0.081562	-0.420296	-0.852135	-0.311797
00489														9.281461	0.843605	-3.067422	-0.060560	-0.316628	0.946614	-0.905259	0.416959	0.081552	-0.420521	-0.851993	-0.311882
00490														9.272210	0.864547	-3.062459	-0.060768	-0.316651	0.946593	-0.905146	0.417224	0.081461	-0.420736	-0.851855	-0.311969
00491														9.272008	0.863408	-3.063391	-0.060916	-0.316657	0.946582	-0.905043	0.417457	0.081408	-0.420935	-0.851738	-0.312018
00492														9.257076	0.913744	-3.074958	-0.061104	-0.316651	0.946572	-0.904923	0.417733	0.081326	-0.421166	-0.851605	-0.312070
00493														9.231375	0.897034	-3.058237	-0.061292	-0.316605	0.946575	-0.904827	0.417963	0.081209	-0.421345	-0.851509	-0.312091
00494														9.260237	0.918061	-3.098855	-0.061532	-0.316498	0.946595	-0.904736	0.418198	0.081016	-0.421506	-0.851434	-0.312079
00495														9.290242	0.937569	-3.035547	-0.061749	-0.316358	0.946628	-0.904649	0.418423	0.080824	-0.421660	-0.851375	-0.312030
00496														9.283352	0.920645	-3.092878	-0.062034	-0.316167	0.946673	-0.904566	0.418655	0.080546	-0.421796	-0.851332	-0.311965
00497														9.283882	0.917689	-3.092164	-0.062257	-0.315934	0.946736	-0.904481	0.418885	0.080307	-0.421946	-0.851305	-0.311835
00498														9.269101	0.921580	-3.039584	-0.062501	-0.315794	0.946767	-0.904403	0.419096	0.080086	-0.422077	-0.851254	-0.311799
00499														9.315599	0.853105	-3.028884	-0.062727	-0.315602	0.946816	-0.904350	0.419258	0.079838	-0.422157	-0.851245	-0.311714
00500														9.287769	0.871892	-3.050966	-0.063021	-0.315408	0.946861	-0.904294	0.419437	0.079530	-0.422233	-0.851229	-0.311655
00501														9.302790	0.817219	-3.039951	-0.063269	-0.315256	0.946895	-0.904253	0.419574	0.079272	-0.422284	-0.851217	-0.311617
00502														9.319841	0.851310	-3.051188	-0.063518	-0.315111	0.946927	-0.904237	0.419661	0.078997	-0.422281	-0.851229	-0.311591
00503														9.306425	0.819017	-3.063056	-0.063712	-0.315027	0.946942	-0.904228	0.419718	0.078793	-0.422271	-0.851231	-0.311597
00504														9.320143	0.846021	-3.051736	-0.063894	-0.314948	0.946956	-0.904251	0.419709	0.078579	-0.422194	-0.851265	-0.311609
00505														9.297646	0.836172	-3.057930	-0.064023	-0.314931	0.946953	-0.904304	0.419625	0.078416	-0.422060	-0.851313	-0.311659
00506														9.316925	0.834167	-3.030080	-0.064122	-0.314919	0.946950	-0.904386	0.419478	0.078263	-0.421871	-0.851390	-0.311706
00507														9.288665	0.854485	-3.053162	-0.064136	-0.314893	0.946958	-0.904482	0.419287	0.078167	-0.421661	-0.851493	-0.311706
00508														9.286425	0.764771	-3.031368	-0.064106	-0.314923	0.946950	-0.904609	0.419025	0.078114	-0.421395	-0.851611	-0.311744
00509														9.318334	0.794403	-3.095238	-0.064025	-0.314950	0.946946	-0.904741	0.418741	0.078100	-0.421123	-0.851741	-0.311758
00510														9.311883	0.778917	-3.049699	-0.063893	-0.315005	0.946937	-0.904889	0.418415	0.078133	-0.420825	-0.851881	-0.311778
00511														9.308623	0.771473	-3.026962	-0.063684	-0.315042	0.946939	-0.905056	0.418039	0.078212	-0.420497	-0.852052	-0.311753
00512														9.292334	0.779311	-3.078792	-0.063486	-0.315117	0.946927	-0.905238	0.417631	0.078288	-0.420136	-0.852224	-0.311769
00513														9.308416	0.772226	-3.027407	-0.063266	-0.315158	0.946928	-0.905401	0.417259	0.078382	-0.419817	-0.852391	-0.311743
00514														9.297985	0.750403	-3.061896	-0.063063	-0.315169	0.946938	-0.905606	0.416808	0.078416	-0.419406	-0.852607	-0.311704
00515														9.305300	0.765388	-3.004078	-0.062761	-0.315200	0.946948	-0.905796	0.416367	0.078558	-0.419039	-0.852811	-0.311639
00516														9.289142	0.773401	-3.055462	-0.062538	-0.315229	0.946953	-0.905988	0.415937	0.078628	-0.418658	-0.853011	-0.311605
00517														9.320619	0.759522	-3.055554	-0.062269	-0.315242	0.946966	-0.906183	0.415492	0.078728	-0.418275	-0.853223	-0.311539
00518														9.277168	0.788785	-3.025930	-0.062001	-0.315258	0.946979	-0.906391	0.415022	0.078821	-0.417865	-0.853446	-0.311479
00519														9.289323	0.774899	-3.054533	-0.061728	-0.315278	0.946990	-0.906588	0.414571	0.078928	-0.417478	-0.853657	-0.311418
00520														9.306106	0.812377	-3.065791	-0.061496	-0.315274	0.947006	-0.906788	0.414122	0.078984	-0.417077	-0.853877	-0.311353
00521														9.315051	0.790701	-3.071604	-0.061261	-0.315342	0.946999	-0.907002	0.413637	0.079064	-0.416646	-0.854086	-0.311356
00522														9.311814	0.783856	-3.048644	-0.060990	-0.315389	0.947000	-0.907195	0.413191	0.079183	-0.416265	-0.854285	-0.311320
00523														9.320729	0.762357	-3.054512	-0.060770	-0.315434	0.947000	-0.907410	0.412709	0.079239	-0.415830	-0.854501	-0.311308
00524														9.298095	0.755242	-3.060373	-0.060502	-0.315543	0.946980	-0.907591	0.412280	0.079390	-0.415473	-0.854668	-0.311328
00525														9.291563	0.741606	-3.014648	-0.060221	-0.315643	0.946965	-0.907768	0.411860	0.079553	-0.415128	-0.854834	-0.311334
00526														9.322785	0.728542	-3.015356	-0.059971	-0.315767	0.946940	-0.907937	0.411459	0.079704	-0.414795	-0.854981	-0.311372
00527														9.353988	0.715564	-3.016119	-0.059699	-0.315888	0.946916	-0.908097	0.411070	0.079880	-0.414482	-0.855123	-0.311398
00528														9.358141	0.768374	-2.999787	-0.059499	-0.316039	0.946879	-0.908245	0.410717	0.080014	-0.414187	-0.855237	-0.311478
00529														9.333949	0.842693	-3.006315	-0.059255	-0.316143	0.946859	-0.908372	0.410404	0.080182	-0.413944	-0.855349	-0.311494
00530														9.336767	0.851186	-3.030070	-0.059068	-0.316280	0.946825	-0.908482	0.410132	0.080326	-0.413729	-0.855429	-0.311561
00531														9.306209	0.785911	-3.030669	-0.058827	-0.316496	0.946768	-0.908568	0.409894	0.080570	-0.413574	-0.855463	-0.311671
00532														9.333993	0.766191	-3.009099	-0.058628	-0.316682	0.946718	-0.908656	0.409660	0.080762	-0.413409	-0.855506	-0.311773
00533														9.345635	0.753179	-3.039093	-0.058401	-0.316866	0.946671	-0.908736	0.409439	0.080985	-0.413265	-0.855544	-0.311859
00534														9.361662	0.791646	-3.052231	-0.058270	-0.317048	0.946618	-0.908798	0.409272	0.081134	-0.413148	-0.855557	-0.311981
00535														9.341359	0.748508	-3.018905	-0.058141	-0.317274	0.946550	-0.908841	0.409140	0.081314	-0.413071	-0.855536	-0.312139
00536														9.303270	0.793126	-3.037803	-0.058046	-0.317472	0.946490	-0.908860	0.409067	0.081471	-0.413042	-0.855498	-0.312282
00537														9.254709	0.771140	-3.027055	-0.057945	-0.317601	0.946452	-0.908890	0.408975	0.081595	-0.412990	-0.855493	-0.312363
00538														9.261491	0.787406	-2.970687	-0.057825	-0.317742	0.946412	-0.908878	0.408966	0.081772	-0.413033	-0.855445	-0.312438
00539														9.247940	0.802621	-3.046391	-0.057730	-0.317863	0.946377	-0.908855	0.408987	0.081927	-0.413097	-0.855390	-0.312503
00540														9.298547	0.789851	-3.018622	-0.057666	-0.317906	0.946367	-0.908837	0.409008	0.082016	-0.413145	-0.855364	-0.312511
00541														9.266891	0.804623	-3.018671	-0.057586	-0.317945	0.946359	-0.908789	0.409091	0.082142	-0.413264	-0.855310	-0.312503
00542														9.278897	0.790733	-3.047714	-0.057526	-0.317991	0.946347	-0.908737	0.409184	0.082254	-0.413387	-0.855248	-0.312509
00543														9.320746	0.843728	-3.077665	-0.057459	-0.318062	0.946327	-0.908671	0.409303	0.082394	-0.413541	-0.855165	-0.312531
00544														9.314260	0.830051	-3.032125	-0.057427	-0.318153	0.946298	-0.908597	0.409442	0.082519	-0.413708	-0.855065	-0.312586
00545														9.282391	0.844893	-3.032774	-0.057413	-0.318251	0.946266	-0.908522	0.409585	0.082630	-0.413874	-0.854960	-0.312654
00546														9.328815	0.823770	-3.085823	-0.057470	-0.318319	0.946240	-0.908434	0.409771	0.082675	-0.414059	-0.854845	-0.312722
00547														9.293837	0.830830	-3.063552	-0.057492	-0.318427	0.946202	-0.908362	0.409914	0.082757	-0.414214	-0.854737	-0.312814
00548														9.270958	0.823061	-3.070273	-0.057579	-0.318521	0.946165	-0.908296	0.410059	0.082769	-0.414347	-0.854632	-0.312922
00549														9.265814	0.896716	-3.048986	-0.057625	-0.318621	0.946129	-0.908219	0.410215	0.082829	-0.414508	-0.854520	-0.313016
00550														9.267286	0.859523	-3.113099	-0.057688	-0.318671	0.946108	-0.908152	0.410362	0.082846	-0.414647	-0.854431	-0.313075
00551														9.254856	0.874160	-3.085184	-0.057725	-0.318747	0.946081	-0.908074	0.410523	0.082905	-0.414813	-0.854325	-0.313143
00552														9.260628	0.845004	-3.068406	-0.057751	-0.318754	0.946076	-0.908001	0.410677	0.082939	-0.414970	-0.854248	-0.313146
00553														9.295247	0.837939	-3.091743	-0.057774	-0.318691	0.946096	-0.907938	0.410815	0.082939	-0.415103	-0.854205	-0.313086
00554														9.295382	0.837635	-3.091420	-0.057770	-0.318638	0.946114	-0.907880	0.410939	0.082963	-0.415230	-0.854166	-0.313025
00555														9.260897	0.844288	-3.067791	-0.057774	-0.318595	0.946129	-0.907817	0.411073	0.082988	-0.415368	-0.854117	-0.312975
00556														9.274432	0.873674	-3.056346	-0.057819	-0.318521	0.946151	-0.907756	0.411212	0.082962	-0.415494	-0.854078	-0.312915
00557														9.261210	0.843445	-3.067078	-0.057815	-0.318445	0.946177	-0.907691	0.411353	0.082982	-0.415638	-0.854038	-0.312832
00558														9.274828	0.872883	-3.055371	-0.057828	-0.318358	0.946205	-0.907638	0.411471	0.082971	-0.415750	-0.854014	-0.312749
00559														9.297528	0.880200	-3.049332	-0.057842	-0.318263	0.946236	-0.907586	0.411590	0.082957	-0.415864	-0.853992	-0.312658
00560														9.303855	0.894252	-3.095188	-0.057868	-0.318222	0.946248	-0.907531	0.411711	0.082958	-0.415980	-0.853949	-0.312621
00561														9.287583	0.856607	-3.082753	-0.057876	-0.318097	0.946290	-0.907499	0.411789	0.082920	-0.416049	-0.853958	-0.312505
00562														9.307250	0.856302	-3.053549	-0.057941	-0.318004	0.946317	-0.907450	0.411908	0.082858	-0.416145	-0.853935	-0.312440
00563														9.297136	0.832673	-3.087485	-0.058010	-0.317918	0.946342	-0.907420	0.411990	0.082781	-0.416201	-0.853928	-0.312384
00564														9.294196	0.824054	-3.064295	-0.058133	-0.317848	0.946358	-0.907390	0.412081	0.082664	-0.416250	-0.853910	-0.312368
00565														9.279313	0.873771	-3.076056	-0.058214	-0.317770	0.946379	-0.907370	0.412142	0.082572	-0.416282	-0.853909	-0.312327
00566														9.279446	0.872252	-3.076086	-0.058334	-0.317699	0.946396	-0.907363	0.412185	0.082439	-0.416281	-0.853915	-0.312312
00567														9.273610	0.900029	-3.093577	-0.058385	-0.317641	0.946412	-0.907373	0.412179	0.082362	-0.416252	-0.853940	-0.312284
00568														9.293053	0.899373	-3.065156	-0.058472	-0.317603	0.946419	-0.907379	0.412185	0.082263	-0.416227	-0.853951	-0.312287
00569														9.293147	0.898016	-3.065270	-0.058542	-0.317527	0.946440	-0.907378	0.412206	0.082167	-0.416219	-0.853969	-0.312248
00570														9.293297	0.896632	-3.065220	-0.058607	-0.317458	0.946459	-0.907401	0.412176	0.082062	-0.416159	-0.854009	-0.312218
00571														9.285838	0.836512	-3.059118	-0.058645	-0.317465	0.946455	-0.907419	0.412145	0.082018	-0.416114	-0.854021	-0.312244
00572														9.279948	0.864609	-3.076727	-0.058693	-0.317382	0.946480	-0.907443	0.412112	0.081921	-0.416056	-0.854068	-0.312194
00573														9.317594	0.819854	-3.059230	-0.058768	-0.317290	0.946506	-0.907451	0.412116	0.081807	-0.416027	-0.854100	-0.312145
00574														9.301515	0.824687	-3.110811	-0.058881	-0.317201	0.946529	-0.907472	0.412102	0.081652	-0.415967	-0.854140	-0.312116
00575														9.292616	0.844604	-3.105327	-0.059029	-0.317131	0.946543	-0.907490	0.412097	0.081476	-0.415906	-0.854169	-0.312119
00576														9.301771	0.820214	-3.111227	-0.059220	-0.317033	0.946564	-0.907511	0.412096	0.081247	-0.415833	-0.854205	-0.312115
00577														9.289685	0.832535	-3.083016	-0.059414	-0.317008	0.946560	-0.907522	0.412109	0.081054	-0.415781	-0.854209	-0.312176
00578														9.324287	0.822916	-3.107003	-0.059662	-0.316920	0.946574	-0.907531	0.412143	0.080787	-0.415726	-0.854225	-0.312204
00579														9.324356	0.819768	-3.107628	-0.059948	-0.316838	0.946583	-0.907531	0.412200	0.080496	-0.415686	-0.854228	-0.312250
00580														9.298784	0.801472	-3.090775	-0.060243	-0.316776	0.946585	-0.907541	0.412235	0.080196	-0.415620	-0.854234	-0.312321
00581														9.298690	0.798257	-3.091891	-0.060527	-0.316752	0.946575	-0.907553	0.412263	0.079923	-0.415553	-0.854229	-0.312422
00582														9.324126	0.809995	-3.110879	-0.060844	-0.316719	0.946566	-0.907558	0.412310	0.079621	-0.415496	-0.854219	-0.312528
00583														9.332932	0.784679	-3.117876	-0.061161	-0.316709	0.946549	-0.907560	0.412360	0.079332	-0.415444	-0.854198	-0.312653
00584														9.292292	0.817345	-3.113583	-0.061515	-0.316671	0.946539	-0.907577	0.412390	0.078985	-0.415355	-0.854198	-0.312772
00585														9.295106	0.821218	-3.138426	-0.061809	-0.316730	0.946500	-0.907572	0.412446	0.078751	-0.415323	-0.854149	-0.312948
00586														9.326177	0.803997	-3.140538	-0.062140	-0.316757	0.946469	-0.907581	0.412482	0.078459	-0.415254	-0.854122	-0.313115
00587														9.291212	0.808340	-3.119151	-0.062383	-0.316834	0.946427	-0.907579	0.412520	0.078277	-0.415221	-0.854075	-0.313286
00588														9.293844	0.812840	-3.144338	-0.062696	-0.316894	0.946387	-0.907594	0.412538	0.078011	-0.415142	-0.854044	-0.313475
00589														9.284412	0.832262	-3.140866	-0.062930	-0.316991	0.946339	-0.907606	0.412545	0.077834	-0.415080	-0.854004	-0.313664
00590														9.286692	0.793752	-3.102202	-0.063181	-0.317073	0.946294	-0.907619	0.412553	0.077634	-0.415012	-0.853970	-0.313847
00591														9.269822	0.798047	-3.155988	-0.063395	-0.317182	0.946243	-0.907630	0.412558	0.077482	-0.414956	-0.853927	-0.314038
00592														9.308119	0.797697	-3.101049	-0.063578	-0.317305	0.946190	-0.907634	0.412571	0.077369	-0.414920	-0.853875	-0.314227
00593														9.265580	0.787559	-3.137124	-0.063779	-0.317430	0.946134	-0.907660	0.412541	0.077223	-0.414832	-0.853843	-0.314430
00594														9.278599	0.815577	-3.128333	-0.063970	-0.317535	0.946086	-0.907672	0.412539	0.077088	-0.414776	-0.853805	-0.314608
00595														9.261465	0.776998	-3.117935	-0.064135	-0.317618	0.946047	-0.907693	0.412518	0.076960	-0.414705	-0.853784	-0.314756
00596														9.271522	0.797819	-3.085776	-0.064348	-0.317716	0.946000	-0.907736	0.412457	0.076779	-0.414578	-0.853777	-0.314944
00597														9.266572	0.787304	-3.168208	-0.064506	-0.317830	0.945951	-0.907778	0.412388	0.076655	-0.414462	-0.853768	-0.315121
00598														9.301950	0.779841	-3.089966	-0.064704	-0.317916	0.945909	-0.907810	0.412347	0.076490	-0.414360	-0.853756	-0.315288
00599														9.285027	0.784320	-3.143604	-0.064873	-0.318023	0.945861	-0.907844	0.412296	0.076359	-0.414258	-0.853741	-0.315462
00600														9.281455	0.775587	-3.122402	-0.065035	-0.318128	0.945815	-0.907884	0.412233	0.076229	-0.414147	-0.853732	-0.315633
00601														9.289873	0.752077	-3.129741	-0.065153	-0.318232	0.945771	-0.907919	0.412172	0.076142	-0.414052	-0.853723	-0.315783
00602														9.266848	0.742737	-3.136899	-0.065341	-0.318334	0.945724	-0.907954	0.412123	0.075990	-0.413945	-0.853709	-0.315961
00603														9.280004	0.770995	-3.127848	-0.065454	-0.318418	0.945688	-0.907982	0.412077	0.075904	-0.413866	-0.853699	-0.316090
00604														9.302026	0.777285	-3.124427	-0.065607	-0.318551	0.945632	-0.908054	0.411944	0.075770	-0.413684	-0.853714	-0.316288
00605														9.275911	0.761049	-3.108540	-0.065706	-0.318670	0.945586	-0.908103	0.411848	0.075695	-0.413559	-0.853716	-0.316446
00606														9.297927	0.767662	-3.105085	-0.065790	-0.318796	0.945537	-0.908172	0.411710	0.075621	-0.413395	-0.853736	-0.316608
00607														9.283726	0.736950	-3.117754	-0.065846	-0.318947	0.945482	-0.908220	0.411607	0.075600	-0.413280	-0.853728	-0.316777
00608														9.314571	0.722181	-3.119828	-0.065871	-0.319098	0.945430	-0.908265	0.411507	0.075608	-0.413177	-0.853721	-0.316932
00609														9.294545	0.721259	-3.149816	-0.065858	-0.319212	0.945392	-0.908285	0.411454	0.075655	-0.413136	-0.853703	-0.317033
00610														9.316680	0.728786	-3.145796	-0.065881	-0.319301	0.945361	-0.908329	0.411359	0.075638	-0.413034	-0.853716	-0.317131
00611														9.286048	0.705259	-3.209538	-0.065802	-0.319472	0.945308	-0.908347	0.411297	0.075771	-0.413009	-0.853682	-0.317256
00612														9.273685	0.721106	-3.182030	-0.065725	-0.319576	0.945279	-0.908361	0.411247	0.075875	-0.412991	-0.853667	-0.317319
00613														9.241864	0.736156	-3.182752	-0.065635	-0.319707	0.945240	-0.908357	0.411229	0.076015	-0.413013	-0.853626	-0.317400
00614														9.226604	0.745241	-3.131708	-0.065545	-0.319800	0.945215	-0.908337	0.411247	0.076152	-0.413071	-0.853583	-0.317442
00615														9.251836	0.760897	-3.150323	-0.065474	-0.319887	0.945191	-0.908298	0.411309	0.076284	-0.413167	-0.853520	-0.317483
00616														9.248587	0.754725	-3.127684	-0.065433	-0.319948	0.945173	-0.908234	0.411429	0.076396	-0.413315	-0.853439	-0.317509
00617														9.291743	0.725914	-3.157007	-0.065408	-0.319979	0.945164	-0.908178	0.411539	0.076475	-0.413442	-0.853375	-0.317516
00618														9.311061	0.727061	-3.129157	-0.065438	-0.320048	0.945139	-0.908105	0.411688	0.076534	-0.413597	-0.853277	-0.317577
00619														9.307854	0.762998	-3.170912	-0.065498	-0.320088	0.945121	-0.908044	0.411821	0.076545	-0.413722	-0.853198	-0.317627
00620														9.258369	0.820985	-3.160490	-0.065568	-0.320119	0.945106	-0.907996	0.411929	0.076531	-0.413816	-0.853135	-0.317676
00621														9.265756	0.836583	-3.104267	-0.065650	-0.320190	0.945076	-0.907918	0.412098	0.076549	-0.413974	-0.853026	-0.317760
00622														9.274277	0.814102	-3.111000	-0.065793	-0.320278	0.945036	-0.907832	0.412292	0.076525	-0.414140	-0.852899	-0.317885
00623														9.314150	0.777343	-3.118238	-0.065917	-0.320395	0.944988	-0.907736	0.412502	0.076539	-0.414332	-0.852754	-0.318025
00624														9.288163	0.762154	-3.101782	-0.066060	-0.320483	0.944948	-0.907650	0.412695	0.076515	-0.414497	-0.852627	-0.318149
00625														9.325118	0.761225	-3.149868	-0.066181	-0.320566	0.944911	-0.907567	0.412878	0.076506	-0.414658	-0.852507	-0.318260
00626														9.324739	0.760293	-3.151216	-0.066365	-0.320616	0.944882	-0.907506	0.413030	0.076409	-0.414763	-0.852415	-0.318372
00627														9.301891	0.751065	-3.157677	-0.066551	-0.320638	0.944861	-0.907449	0.413176	0.076295	-0.414857	-0.852336	-0.318460
00628														9.252416	0.808142	-3.147542	-0.066717	-0.320661	0.944842	-0.907371	0.413364	0.076217	-0.415003	-0.852237	-0.318536
00629														9.261064	0.784996	-3.154000	-0.066852	-0.320691	0.944822	-0.907310	0.413508	0.076155	-0.415114	-0.852155	-0.318610
00630														9.268564	0.843006	-3.161964	-0.066949	-0.320719	0.944806	-0.907258	0.413629	0.076120	-0.415212	-0.852086	-0.318666
00631														9.274251	0.813436	-3.145072	-0.067010	-0.320773	0.944783	-0.907215	0.413722	0.076122	-0.415295	-0.852020	-0.318734
00632														9.276975	0.819929	-3.169091	-0.067065	-0.320803	0.944768	-0.907187	0.413788	0.076108	-0.415349	-0.851977	-0.318779
00633														9.251199	0.805094	-3.151900	-0.067051	-0.320896	0.944738	-0.907158	0.413836	0.076183	-0.415414	-0.851919	-0.318851
00634														9.273383	0.813332	-3.147658	-0.067003	-0.320999	0.944706	-0.907145	0.413847	0.076281	-0.415450	-0.851875	-0.318922
00635														9.250454	0.806044	-3.153843	-0.066966	-0.321106	0.944673	-0.907138	0.413846	0.076366	-0.415471	-0.851835	-0.319001
00636														9.312816	0.778069	-3.155744	-0.066923	-0.321284	0.944615	-0.907144	0.413813	0.076479	-0.415465	-0.851784	-0.319144
00637														9.280800	0.793075	-3.156991	-0.066857	-0.321438	0.944568	-0.907157	0.413762	0.076594	-0.415446	-0.851751	-0.319258
00638														9.266547	0.763764	-3.169247	-0.066827	-0.321626	0.944506	-0.907197	0.413660	0.076673	-0.415365	-0.851729	-0.319422
00639														9.276540	0.787248	-3.137397	-0.066775	-0.321852	0.944432	-0.907245	0.413534	0.076782	-0.415268	-0.851705	-0.319613
00640														9.278616	0.794862	-3.162956	-0.066723	-0.322117	0.944345	-0.907307	0.413376	0.076897	-0.415140	-0.851681	-0.319841
00641														9.237444	0.831695	-3.159512	-0.066680	-0.322324	0.944278	-0.907387	0.413188	0.076965	-0.414972	-0.851694	-0.320024
00642														9.248511	0.816746	-3.190311	-0.066653	-0.322538	0.944207	-0.907464	0.413010	0.077024	-0.414809	-0.851700	-0.320220
00643														9.273419	0.788699	-3.146244	-0.066656	-0.322719	0.944145	-0.907540	0.412838	0.077041	-0.414641	-0.851714	-0.320399
00644														9.253058	0.787766	-3.176724	-0.066616	-0.322934	0.944074	-0.907624	0.412641	0.077106	-0.414464	-0.851728	-0.320591
00645														9.258312	0.759173	-3.161024	-0.066548	-0.323158	0.944002	-0.907715	0.412425	0.077195	-0.414276	-0.851748	-0.320782
00646														9.254479	0.795274	-3.204089	-0.066498	-0.323342	0.943943	-0.907808	0.412210	0.077247	-0.414080	-0.851782	-0.320943
00647														9.234163	0.794683	-3.234247	-0.066397	-0.323538	0.943883	-0.907889	0.412011	0.077361	-0.413919	-0.851804	-0.321093
00648														9.241456	0.811445	-3.178738	-0.066296	-0.323681	0.943841	-0.907985	0.411785	0.077440	-0.413725	-0.851859	-0.321197
00649														9.252772	0.796804	-3.208636	-0.066155	-0.323835	0.943798	-0.908072	0.411569	0.077566	-0.413556	-0.851905	-0.321293
00650														9.229780	0.789785	-3.214818	-0.065999	-0.323970	0.943763	-0.908157	0.411356	0.077699	-0.413394	-0.851957	-0.321364
00651														9.226487	0.784005	-3.192515	-0.065832	-0.324111	0.943726	-0.908218	0.411190	0.077863	-0.413287	-0.851983	-0.321433
00652														9.231176	0.794595	-3.112897	-0.065648	-0.324188	0.943712	-0.908295	0.410994	0.078002	-0.413147	-0.852048	-0.321439
00653														9.251722	0.758386	-3.147195	-0.065437	-0.324271	0.943698	-0.908367	0.410802	0.078172	-0.413022	-0.852109	-0.321439
00654														9.279822	0.780947	-3.188877	-0.065247	-0.324331	0.943691	-0.908460	0.410573	0.078296	-0.412848	-0.852197	-0.321430
00655														9.279702	0.781714	-3.189037	-0.065080	-0.324382	0.943685	-0.908534	0.410388	0.078410	-0.412712	-0.852267	-0.321420
00656														9.254149	0.767750	-3.171126	-0.064938	-0.324456	0.943669	-0.908588	0.410246	0.078528	-0.412615	-0.852307	-0.321437
00657														9.267586	0.798341	-3.160966	-0.064794	-0.324489	0.943668	-0.908662	0.410065	0.078614	-0.412474	-0.852381	-0.321420
00658														9.259659	0.782543	-3.217993	-0.064617	-0.324534	0.943664	-0.908729	0.409892	0.078741	-0.412355	-0.852447	-0.321399
00659														9.273512	0.770933	-3.143174	-0.064452	-0.324583	0.943659	-0.908803	0.409708	0.078852	-0.412218	-0.852517	-0.321388
00660														9.256593	0.777216	-3.194960	-0.064317	-0.324626	0.943653	-0.908846	0.409590	0.078959	-0.412142	-0.852558	-0.321379
00661														9.267141	0.801227	-3.161542	-0.064172	-0.324694	0.943639	-0.908884	0.409481	0.079088	-0.412082	-0.852584	-0.321387
00662														9.275967	0.779955	-3.167084	-0.064038	-0.324739	0.943633	-0.908917	0.409387	0.079203	-0.412031	-0.852612	-0.321377
00663														9.253318	0.772785	-3.172325	-0.063904	-0.324791	0.943625	-0.908940	0.409311	0.079327	-0.412001	-0.852629	-0.321372
