// Start Time: Unknown
// Update Rate: 100.0Hz
// Filter Profile: human (46.1)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 4.0.2
PacketCounter	SampleTimeFine	Year	Month	Day	Second	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	Acc_X	Acc_Y	Acc_Z	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
00530														9.715086	0.545995	-0.907153	-0.095946	-0.058399	0.993672	0.055239	0.996427	0.063895	-0.993853	0.061020	-0.092377
00531														9.681517	0.571586	-0.897050	-0.095823	-0.058598	0.993672	0.055000	0.996429	0.064065	-0.993878	0.060791	-0.092258
00532														9.718909	0.607848	-0.915531	-0.095660	-0.058768	0.993678	0.054833	0.996429	0.064210	-0.993903	0.060629	-0.092096
00533														9.765058	0.674858	-0.984617	-0.095569	-0.058931	0.993677	0.054709	0.996426	0.064356	-0.993918	0.060514	-0.092003
00534														9.765797	0.699463	-0.910723	-0.095525	-0.059007	0.993677	0.054624	0.996427	0.064422	-0.993927	0.060432	-0.091961
00535														9.720119	0.683345	-0.905046	-0.095500	-0.058980	0.993681	0.054514	0.996435	0.064383	-0.993936	0.060318	-0.091944
00536														9.689807	0.716828	-0.842441	-0.095421	-0.058988	0.993688	0.054326	0.996446	0.064369	-0.993954	0.060125	-0.091877
00537														9.706884	0.729582	-0.878567	-0.095313	-0.059052	0.993694	0.054146	0.996454	0.064410	-0.993974	0.059944	-0.091778
00538														9.699857	0.661633	-0.921096	-0.095262	-0.059085	0.993697	0.053990	0.996461	0.064425	-0.993987	0.059787	-0.091735
00539														9.718952	0.610832	-0.913075	-0.095197	-0.059026	0.993707	0.053746	0.996480	0.064340	-0.994006	0.059532	-0.091690
00540														9.738090	0.559927	-0.904639	-0.095065	-0.059044	0.993718	0.053565	0.996490	0.064333	-0.994029	0.059345	-0.091569
00541														9.709561	0.556214	-0.934707	-0.094952	-0.059074	0.993727	0.053488	0.996493	0.064350	-0.994044	0.059263	-0.091459
00542														9.746985	0.590995	-0.953778	-0.094894	-0.059074	0.993733	0.053539	0.996490	0.064350	-0.994047	0.059310	-0.091398
00543														9.738718	0.609173	-0.967636	-0.094888	-0.059025	0.993736	0.053633	0.996488	0.064310	-0.994042	0.059399	-0.091389
00544														9.736195	0.622993	-0.947998	-0.094892	-0.059000	0.993738	0.053812	0.996479	0.064301	-0.994032	0.059576	-0.091383
00545														9.769808	0.598715	-0.956988	-0.094882	-0.058930	0.993743	0.054043	0.996469	0.064251	-0.994021	0.059801	-0.091362
00546														9.761506	0.617007	-0.971126	-0.094911	-0.058928	0.993740	0.054358	0.996450	0.064281	-0.994001	0.060119	-0.091371
00547														9.747605	0.614332	-0.881868	-0.095066	-0.058874	0.993728	0.054741	0.996430	0.064271	-0.993965	0.060507	-0.091504
00548														9.749969	0.600338	-0.903303	-0.095209	-0.058817	0.993718	0.055089	0.996412	0.064254	-0.993932	0.060860	-0.091627
00549														9.707936	0.642543	-0.909927	-0.095372	-0.058736	0.993707	0.055451	0.996394	0.064217	-0.993896	0.061227	-0.091772
00550														9.713613	0.637664	-0.877756	-0.095507	-0.058610	0.993702	0.055779	0.996381	0.064130	-0.993865	0.061553	-0.091892
00551														9.730567	0.649564	-0.915717	-0.095615	-0.058517	0.993697	0.056062	0.996370	0.064069	-0.993838	0.061835	-0.091987
00552														9.741251	0.617016	-0.922888	-0.095707	-0.058467	0.993691	0.056314	0.996357	0.064048	-0.993815	0.062089	-0.092065
00553														9.734078	0.548395	-0.966907	-0.095798	-0.058357	0.993689	0.056667	0.996341	0.063975	-0.993787	0.062438	-0.092140
00554														9.716994	0.535375	-0.931162	-0.095856	-0.058272	0.993688	0.057060	0.996322	0.063931	-0.993758	0.062828	-0.092179
00555														9.758799	0.493093	-0.926988	-0.095933	-0.058273	0.993681	0.057526	0.996292	0.063979	-0.993724	0.063300	-0.092225
00556														9.742942	0.553615	-0.882362	-0.096104	-0.058249	0.993666	0.057942	0.996266	0.064005	-0.993683	0.063726	-0.092370
00557														9.732011	0.586233	-0.877879	-0.096250	-0.058233	0.993652	0.058380	0.996238	0.064040	-0.993644	0.064173	-0.092488
00558														9.705676	0.569353	-0.929831	-0.096342	-0.058275	0.993641	0.058914	0.996201	0.064138	-0.993603	0.064719	-0.092543
00559														9.711777	0.615439	-0.960919	-0.096384	-0.058359	0.993632	0.059390	0.996164	0.064269	-0.993571	0.065206	-0.092549
00560														9.725819	0.593806	-0.913529	-0.096381	-0.058404	0.993630	0.059852	0.996131	0.064357	-0.993543	0.065673	-0.092513
00561														9.746442	0.507032	-0.999089	-0.096314	-0.058450	0.993633	0.060271	0.996100	0.064437	-0.993525	0.066093	-0.092416
00562														9.695889	0.519573	-0.952469	-0.096177	-0.058536	0.993642	0.060857	0.996056	0.064569	-0.993502	0.066680	-0.092235
00563														9.741178	0.488060	-0.892846	-0.096090	-0.058648	0.993643	0.061456	0.996009	0.064730	-0.993474	0.067286	-0.092102
00564														9.739107	0.553297	-0.935778	-0.095949	-0.058817	0.993647	0.062032	0.995959	0.064944	-0.993451	0.067869	-0.091913
00565														9.737008	0.618701	-0.978732	-0.095888	-0.058942	0.993645	0.062732	0.995903	0.065129	-0.993413	0.068579	-0.091798
00566														9.709126	0.640380	-0.935415	-0.095898	-0.059109	0.993635	0.063529	0.995837	0.065371	-0.993362	0.069393	-0.091743
00567														9.693225	0.702455	-0.888938	-0.095898	-0.059245	0.993626	0.064222	0.995779	0.065571	-0.993317	0.070100	-0.091689
00568														9.679829	0.750380	-0.862245	-0.095863	-0.059372	0.993622	0.064814	0.995729	0.065751	-0.993282	0.070704	-0.091605
00569														9.702552	0.760539	-0.864436	-0.095819	-0.059526	0.993617	0.065359	0.995680	0.065953	-0.993251	0.071261	-0.091514
00570														9.748060	0.779107	-0.869582	-0.095806	-0.059705	0.993608	0.065778	0.995638	0.066170	-0.993224	0.071697	-0.091460
00571														9.710634	0.745952	-0.850051	-0.095792	-0.059789	0.993604	0.066089	0.995610	0.066281	-0.993205	0.072015	-0.091420
00572														9.681907	0.743524	-0.880951	-0.095801	-0.059866	0.993599	0.066360	0.995585	0.066384	-0.993186	0.072295	-0.091405
00573														9.672349	0.690327	-0.904426	-0.095765	-0.059924	0.993599	0.066551	0.995567	0.066457	-0.993177	0.072490	-0.091352
00574														9.707093	0.740002	-0.903486	-0.095737	-0.060028	0.993595	0.066760	0.995545	0.066578	-0.993165	0.072707	-0.091304
00575														9.755133	0.743753	-0.929192	-0.095769	-0.060070	0.993589	0.067028	0.995523	0.066648	-0.993144	0.072981	-0.091314
00576														9.680487	0.674542	-0.890790	-0.095756	-0.060074	0.993590	0.067280	0.995504	0.066673	-0.993128	0.073233	-0.091284
00577														9.691605	0.692746	-0.960920	-0.095734	-0.060126	0.993589	0.067555	0.995480	0.066750	-0.993112	0.073513	-0.091240
00578														9.651808	0.672501	-0.920985	-0.095609	-0.060211	0.993596	0.067725	0.995463	0.066841	-0.993112	0.073682	-0.091097
00579														9.726056	0.693241	-0.895266	-0.095617	-0.060240	0.993594	0.067787	0.995456	0.066876	-0.993107	0.073747	-0.091099
00580														9.754632	0.697037	-0.864849	-0.095666	-0.060219	0.993590	0.067926	0.995447	0.066871	-0.993093	0.073888	-0.091140
00581														9.729261	0.702626	-0.842581	-0.095695	-0.060204	0.993588	0.068120	0.995433	0.066877	-0.993077	0.074083	-0.091157
00582														9.677764	0.691134	-0.870965	-0.095688	-0.060230	0.993588	0.068235	0.995423	0.066912	-0.993070	0.074200	-0.091140
00583														9.672714	0.719064	-0.830994	-0.095671	-0.060269	0.993587	0.068266	0.995418	0.066953	-0.993069	0.074234	-0.091118
00584														9.697989	0.714099	-0.853826	-0.095638	-0.060317	0.993587	0.068265	0.995415	0.066999	-0.993073	0.074234	-0.091082
00585														9.734138	0.676815	-0.882825	-0.095570	-0.060342	0.993592	0.068129	0.995424	0.067007	-0.993089	0.074096	-0.091021
00586														9.713833	0.655310	-0.899737	-0.095506	-0.060427	0.993593	0.068012	0.995427	0.067076	-0.993103	0.073983	-0.090959
00587														9.772758	0.626560	-0.931754	-0.095519	-0.060478	0.993589	0.067936	0.995429	0.067121	-0.993107	0.073912	-0.090974
00588														9.744847	0.646166	-0.889563	-0.095579	-0.060489	0.993582	0.067885	0.995432	0.067132	-0.993104	0.073866	-0.091036
00589														9.693307	0.634610	-0.918459	-0.095621	-0.060517	0.993577	0.067821	0.995435	0.067157	-0.993105	0.073807	-0.091080
00590														9.690725	0.648986	-0.898780	-0.095591	-0.060611	0.993574	0.067735	0.995435	0.067242	-0.993113	0.073727	-0.091049
00591														9.730452	0.670974	-0.938010	-0.095546	-0.060686	0.993573	0.067668	0.995435	0.067307	-0.993122	0.073664	-0.091003
00592														9.722872	0.712926	-0.877939	-0.095527	-0.060752	0.993571	0.067580	0.995437	0.067364	-0.993130	0.073580	-0.090986
00593														9.750662	0.694151	-0.920816	-0.095487	-0.060790	0.993573	0.067441	0.995445	0.067386	-0.993143	0.073442	-0.090953
00594														9.716679	0.668904	-0.847904	-0.095485	-0.060873	0.993568	0.067281	0.995451	0.067455	-0.993154	0.073289	-0.090955
00595														9.687994	0.665927	-0.878804	-0.095420	-0.060933	0.993570	0.067147	0.995457	0.067497	-0.993170	0.073156	-0.090895
00596														9.719118	0.656327	-0.867848	-0.095402	-0.061000	0.993568	0.066937	0.995468	0.067544	-0.993186	0.072950	-0.090886
00597														9.713249	0.661368	-0.901608	-0.095353	-0.061041	0.993570	0.066747	0.995480	0.067564	-0.993203	0.072760	-0.090848
00598														9.690405	0.653695	-0.898826	-0.095334	-0.061143	0.993566	0.066522	0.995489	0.067644	-0.993220	0.072543	-0.090837
00599														9.725061	0.703236	-0.898271	-0.095294	-0.061240	0.993564	0.066318	0.995498	0.067720	-0.993238	0.072344	-0.090804
00600														9.753645	0.707407	-0.867557	-0.095293	-0.061265	0.993562	0.066102	0.995512	0.067725	-0.993252	0.072130	-0.090815
00601														9.736841	0.744280	-0.895841	-0.095376	-0.061276	0.993554	0.065927	0.995523	0.067726	-0.993256	0.071961	-0.090909
00602														9.719006	0.708513	-0.933742	-0.095369	-0.061291	0.993553	0.065764	0.995534	0.067726	-0.993267	0.071799	-0.090912
00603														9.755987	0.693547	-0.889578	-0.095388	-0.061222	0.993556	0.065611	0.995550	0.067644	-0.993276	0.071640	-0.090947
00604														9.740697	0.643217	-0.947652	-0.095485	-0.061160	0.993550	0.065481	0.995563	0.067577	-0.993275	0.071511	-0.091057
00605														9.692472	0.640165	-0.923406	-0.095603	-0.061133	0.993541	0.065437	0.995567	0.067555	-0.993266	0.071473	-0.091179
00606														9.700732	0.621557	-0.910939	-0.095687	-0.061076	0.993536	0.065465	0.995569	0.067505	-0.993256	0.071502	-0.091265
00607														9.720948	0.643184	-0.894889	-0.095760	-0.061008	0.993533	0.065460	0.995573	0.067443	-0.993250	0.071495	-0.091342
00608														9.695579	0.648401	-0.873018	-0.095821	-0.060971	0.993529	0.065509	0.995572	0.067415	-0.993241	0.071545	-0.091403
00609														9.709971	0.674867	-0.890144	-0.095810	-0.060949	0.993532	0.065519	0.995573	0.067393	-0.993241	0.071552	-0.091392
00610														9.712467	0.660928	-0.910311	-0.095792	-0.060945	0.993534	0.065339	0.995586	0.067371	-0.993255	0.071370	-0.091387
00611														9.746116	0.636698	-0.919830	-0.095823	-0.060896	0.993534	0.065202	0.995599	0.067311	-0.993261	0.071231	-0.091430
00612														9.728299	0.600539	-0.957364	-0.095823	-0.060883	0.993535	0.065245	0.995597	0.067302	-0.993258	0.071272	-0.091428
00613														9.754429	0.618168	-0.906793	-0.095823	-0.060881	0.993535	0.065271	0.995595	0.067302	-0.993256	0.071298	-0.091427
00614														9.746012	0.636646	-0.920973	-0.095859	-0.060877	0.993532	0.065362	0.995589	0.067309	-0.993247	0.071391	-0.091457
00615														9.723138	0.628508	-0.918846	-0.095930	-0.060857	0.993526	0.065481	0.995581	0.067305	-0.993232	0.071514	-0.091521
00616														9.718070	0.656186	-0.879615	-0.095956	-0.060834	0.993525	0.065554	0.995578	0.067291	-0.993225	0.071586	-0.091543
00617														9.718031	0.656224	-0.880023	-0.095967	-0.060826	0.993524	0.065647	0.995571	0.067292	-0.993217	0.071680	-0.091549
00618														9.712112	0.660913	-0.914097	-0.095985	-0.060830	0.993522	0.065740	0.995564	0.067306	-0.993210	0.071775	-0.091560
00619														9.714564	0.647328	-0.934385	-0.095993	-0.060835	0.993521	0.065852	0.995556	0.067322	-0.993201	0.071888	-0.091560
00620														9.722904	0.629057	-0.920942	-0.096005	-0.060806	0.993522	0.065926	0.995552	0.067301	-0.993195	0.071960	-0.091569
00621														9.709500	0.675133	-0.895068	-0.096005	-0.060815	0.993521	0.065987	0.995547	0.067315	-0.993191	0.072023	-0.091565
00622														9.718019	0.706520	-0.945453	-0.095970	-0.060828	0.993524	0.066088	0.995539	0.067335	-0.993188	0.072123	-0.091521
00623														9.711964	0.661744	-0.915075	-0.095964	-0.060816	0.993525	0.066167	0.995534	0.067330	-0.993183	0.072200	-0.091511
00624														9.722807	0.629687	-0.921532	-0.095982	-0.060807	0.993524	0.066345	0.995522	0.067339	-0.993170	0.072379	-0.091518
00625														9.759979	0.664630	-0.941402	-0.096011	-0.060768	0.993524	0.066590	0.995506	0.067325	-0.993150	0.072623	-0.091533
00626														9.720246	0.643411	-0.902320	-0.096030	-0.060700	0.993526	0.066834	0.995493	0.067280	-0.993132	0.072862	-0.091540
00627														9.709339	0.675395	-0.896615	-0.096083	-0.060663	0.993523	0.067023	0.995481	0.067265	-0.993114	0.073052	-0.091583
00628														9.727095	0.711369	-0.860078	-0.096111	-0.060650	0.993521	0.067252	0.995465	0.067275	-0.993096	0.073282	-0.091596
00629														9.704430	0.752494	-0.921597	-0.096120	-0.060572	0.993525	0.067480	0.995454	0.067219	-0.993080	0.073504	-0.091595
00630														9.695892	0.721066	-0.871598	-0.096141	-0.060539	0.993525	0.067605	0.995447	0.067198	-0.993069	0.073628	-0.091610
00631														9.712775	0.733601	-0.908655	-0.096166	-0.060479	0.993526	0.067642	0.995448	0.067143	-0.993064	0.073661	-0.091637
00632														9.711716	0.660507	-0.918588	-0.096148	-0.060416	0.993532	0.067631	0.995453	0.067077	-0.993067	0.073643	-0.091625
00633														9.688917	0.651723	-0.916131	-0.096187	-0.060350	0.993532	0.067631	0.995457	0.067015	-0.993063	0.073639	-0.091668
00634														9.694818	0.646795	-0.882608	-0.096126	-0.060315	0.993540	0.067646	0.995459	0.066977	-0.993068	0.073647	-0.091609
00635														9.711754	0.659093	-0.919209	-0.096129	-0.060229	0.993545	0.067684	0.995462	0.066894	-0.993065	0.073678	-0.091616
00636														9.700894	0.690845	-0.913279	-0.096124	-0.060207	0.993547	0.067657	0.995465	0.066869	-0.993067	0.073648	-0.091615
00637														9.735463	0.689809	-0.849067	-0.096138	-0.060164	0.993548	0.067662	0.995468	0.066827	-0.993066	0.073650	-0.091632
00638														9.706758	0.685859	-0.880236	-0.096128	-0.060144	0.993550	0.067602	0.995474	0.066801	-0.993071	0.073587	-0.091627
00639														9.689858	0.672873	-0.843789	-0.096096	-0.060120	0.993555	0.067458	0.995486	0.066761	-0.993084	0.073439	-0.091607
00640														9.700885	0.689811	-0.914158	-0.096056	-0.060090	0.993560	0.067261	0.995503	0.066711	-0.993101	0.073235	-0.091582
00641														9.744020	0.719853	-0.899945	-0.096004	-0.060086	0.993566	0.067034	0.995520	0.066682	-0.993121	0.073005	-0.091547
00642														9.740477	0.660687	-0.889572	-0.095983	-0.060037	0.993571	0.066800	0.995541	0.066609	-0.993139	0.072764	-0.091544
00643														9.732117	0.678522	-0.903545	-0.095951	-0.060014	0.993575	0.066535	0.995562	0.066559	-0.993160	0.072494	-0.091532
00644														9.703426	0.674374	-0.934665	-0.095946	-0.059993	0.993577	0.066267	0.995583	0.066513	-0.993178	0.072223	-0.091547
00645														9.694873	0.643002	-0.884763	-0.095959	-0.059975	0.993577	0.065979	0.995605	0.066469	-0.993196	0.071934	-0.091581
00646														9.742931	0.645379	-0.910869	-0.095932	-0.059975	0.993579	0.065733	0.995623	0.066445	-0.993215	0.071685	-0.091570
00647														9.722582	0.623001	-0.928425	-0.095982	-0.059941	0.993577	0.065542	0.995638	0.066397	-0.993223	0.071494	-0.091635
00648														9.751222	0.626328	-0.898513	-0.096034	-0.059886	0.993575	0.065333	0.995657	0.066326	-0.993232	0.071283	-0.091705
00649														9.730824	0.603556	-0.916799	-0.096157	-0.059811	0.993568	0.065182	0.995672	0.066246	-0.993230	0.071133	-0.091842
00650														9.698215	0.699403	-0.899547	-0.096176	-0.059721	0.993571	0.065113	0.995683	0.066151	-0.993232	0.071056	-0.091872
00651														9.709062	0.666319	-0.906350	-0.096223	-0.059617	0.993573	0.065057	0.995694	0.066045	-0.993231	0.070994	-0.091930
00652														9.736794	0.645550	-0.950008	-0.096279	-0.059466	0.993576	0.064943	0.995712	0.065887	-0.993234	0.070869	-0.092004
00653														9.713989	0.636113	-0.947963	-0.096318	-0.059366	0.993579	0.064836	0.995726	0.065779	-0.993237	0.070756	-0.092057
00654														9.674276	0.614276	-0.909328	-0.096393	-0.059254	0.993578	0.064740	0.995739	0.065663	-0.993236	0.070654	-0.092146
00655														9.701957	0.593848	-0.953030	-0.096437	-0.059186	0.993578	0.064653	0.995750	0.065591	-0.993237	0.070563	-0.092201
00656														9.713761	0.584607	-0.886189	-0.096451	-0.059146	0.993579	0.064570	0.995758	0.065544	-0.993241	0.070477	-0.092223
00657														9.730610	0.596727	-0.923521	-0.096507	-0.059074	0.993578	0.064549	0.995764	0.065474	-0.993237	0.070454	-0.092285
00658														9.719730	0.628531	-0.918229	-0.096543	-0.059048	0.993576	0.064431	0.995774	0.065439	-0.993241	0.070335	-0.092330
00659														9.717236	0.642098	-0.899018	-0.096573	-0.058999	0.993576	0.064295	0.995787	0.065379	-0.993247	0.070195	-0.092373
00660														9.717193	0.641937	-0.899594	-0.096587	-0.059017	0.993573	0.064147	0.995796	0.065385	-0.993255	0.070050	-0.092395
00661														9.742380	0.636326	-0.923046	-0.096629	-0.059022	0.993569	0.064013	0.995805	0.065381	-0.993260	0.069919	-0.092445
00662														9.719518	0.628082	-0.920781	-0.096657	-0.059012	0.993567	0.063878	0.995815	0.065359	-0.993266	0.069784	-0.092483
00663														9.716997	0.641906	-0.901725	-0.096729	-0.058992	0.993561	0.063772	0.995824	0.065335	-0.993266	0.069681	-0.092563
00664														9.731332	0.668193	-0.919561	-0.096803	-0.058950	0.993556	0.063749	0.995828	0.065296	-0.993260	0.069659	-0.092641
00665														9.704961	0.649991	-0.971315	-0.096892	-0.058888	0.993551	0.063759	0.995830	0.065241	-0.993251	0.069670	-0.092734
00666														9.750389	0.616843	-0.913984	-0.096975	-0.058819	0.993547	0.063717	0.995838	0.065174	-0.993245	0.069626	-0.092823
00667														9.687945	0.636529	-0.936860	-0.097056	-0.058772	0.993542	0.063713	0.995841	0.065132	-0.993238	0.069623	-0.092908
00668														9.725003	0.621900	-0.893186	-0.097109	-0.058739	0.993539	0.063694	0.995844	0.065100	-0.993234	0.069604	-0.092965
00669														9.752604	0.601866	-0.936891	-0.097193	-0.058679	0.993534	0.063671	0.995849	0.065044	-0.993227	0.069581	-0.093054
